text,author,reply,retweet,like,date,cleaned_text,non_baku,label,text_length
"Polda Jateng, Imbau Masyarakat Waspadai HOAX Pasca Pungut Suara Pemilu 2024",Berita Viral,0,0,0,2024-02-16T02:15:05.000Z,"Polda Jateng, Imbau Masyarakat Waspadai HOAX Pasca Pungut Suara Pemilu 2024",,neutral,11
Banteng Jabar Tengah Kumpulkan Sejumlah Bukti Kecurangan di Pemilu 2024 hTetaps://gesuri.id/pemilu/banteng-jabar-tengah-kumpulkan-sejumlah-bukti-kecurangan-di-pemilu-2024-b2k1OZLcG?utm_source=dlvr.it&utm_medium=twitter,Gesuri,0,0,0,2024-02-16T01:24:14.000Z,Banteng Jabar Tengah Kumpulkan Sejumlah Bukti Kecurangan di Pemilu 2024,,neutral,10
"Pemilu 2024 Kolaborasi BenTo + BenJO
#Dejavu",RakjatBerdaulat,0,0,0,2024-02-16T01:13:15.000Z,Pemilu 2024 Kolaborasi BenTo + BenJO,,neutral,6
"Selain Etik, Catatan (Buruk) Teknik di Pemilu 2024",obsessionnews,0,0,0,2024-02-16T01:18:08.000Z,"Selain Etik, Catatan (Buruk) Teknik di Pemilu 2024",,negative,8
"Suara kita, bikin pemilu 2024 makin meriah dan berwarna",Khalelah Watim,0,0,0,2024-02-16T01:10:12.000Z,"Suara kita, bikin pemilu 2024 makin meriah dan berwarna",,positive,9
Alhamdulillah 02 sukses #Pemilu2024,arifo,0,0,0,2024-02-16T01:46:39.000Z,Alhamdulillah 02 sukses,,positive,3
"Tim Quick Respon Pemilu 2024 Melaksanakan Perjalanan Menuju Distrik Kais Darat 
-

@DivHumas_Polri
 

@humas_poldaPB",Humas Res Sorsel,0,0,0,2024-02-16T01:29:06.000Z,Tim Quick Respon Pemilu 2024 Melaksanakan Perjalanan Menuju Distrik Kais Darat  -,,neutral,12
salah satu pembeda pemilu 2024,Namkus,0,0,0,2024-02-16T02:07:27.000Z,salah satu pembeda pemilu 2024,,neutral,5
*Polda Jateng Imbau Masyarakat Waspadai HOAX Pasca Pungut Suara Pemilu 2024*,Polsek Masaran,0,0,0,2024-02-16T02:08:36.000Z,*Polda Jateng Imbau Masyarakat Waspadai HOAX Pasca Pungut Suara Pemilu 2024*,,neutral,11
"Kalau untuk pemilu depan, harus ngulang nyusun persyaratan itu lagi min, atau udah cukup pake data pemilu 2024?",Abo,1,0,0,2024-02-16T01:49:55.000Z,"Kalau untuk pemilu depan, harus ngulang nyusun persyaratan itu lagi min, atau udah cukup pake data pemilu 2024?",,neutral,18
"Wahh terlalu curang sampai lupa ganti tanggal.!!

memang benar adanya pemilu 2024 sudah di setting  dengan kecurangan rezim.!!",Akoysempoi,0,0,0,2024-02-16T02:29:04.000Z,Wahh terlalu curang sampai lupa ganti tanggal.!!  memang benar adanya pemilu 2024 sudah di setting  dengan kecurangan rezim.!!,,negative,18
"Kawal hasil pemilu 2024, pemilu damai dan aman",sita_kiwkiw,0,0,0,2024-02-16T02:15:05.000Z,"Kawal hasil pemilu 2024, pemilu damai dan aman",,neutral,8
"Pejuang kebenaran jangan merasa kalah,, krn 
sejak awal kita sudah menang. Ini hanya likaliku perjalanan demokrasi kita.",pemantau_pemilu2024,0,0,0,2024-02-16T02:09:39.000Z,"Pejuang kebenaran jangan merasa kalah,, krn  sejak awal kita sudah menang. Ini hanya likaliku perjalanan demokrasi kita.",,negative,17
"Sisi Lain Pemilu 2024, Gak Ada TPS Bagi Pasien Di RS? hTetaps://web.lintaslampung.com/sisi-lain-pemilu-2024-gak-ada-tps-bagi-pasien-di-rs lewat 
@Lintas
 Lampung",Lintas Lampung,0,0,1,2024-02-16T02:18:32.000Z,"Sisi Lain Pemilu 2024, Gak Ada TPS Bagi Pasien Di RS?  lewat     Lampung",,neutral,13
"Baru sadar jargon Pemilu 2024 ""PEMILU DAMAI"",Ada yang faham maksud dan tujuan rezim? Hahaha #emangjokowibangsat",JuniorNgegambar,0,0,0,2024-02-16T01:42:05.000Z,"Baru sadar jargon Pemilu 2024 ""PEMILU DAMAI"",Ada yang faham maksud dan tujuan rezim? Hahaha",,negative,14
"KPU Bilang Hasil Perolehan Suara Sementara Pemilu 2024 Sudah Apa Adanya 

#PemiluSerentak2024 
#Pemilu2024 #pemilu",SuaraJayapura.com,0,0,0,2024-02-16T01:12:54.000Z,KPU Bilang Hasil Perolehan Suara Sementara Pemilu 2024 Sudah Apa Adanya,,neutral,11
Cerai Anya Aksi Kamisan #FreePalestineFromIsraeINOW Saksi Ganjar #Pemilu2024 Bangun Sering Sarapan Soeharto Silent Alpukat Banteng,Farkah,0,0,0,2024-02-16T02:15:49.000Z,Cerai Anya Aksi Kamisan   Saksi Ganjar   Bangun Sering Sarapan Soeharto Silent Alpukat Banteng,,neutral,13
"Unggul di Quick Count dan Real Count Pemilu 2024, Prabowo Ziarah ke Makam Orang Tua",Bisnis.com,0,0,0,2024-02-16T01:36:07.000Z,"Unggul di Quick Count dan Real Count Pemilu 2024, Prabowo Ziarah ke Makam Orang Tua",,neutral,15
"Cek Kesehatan Personil Polri dan Petugas TPS Pemilu 2024, Kapolres Pinrang Bagikan Vitamin",Polsek Wara,0,0,0,2024-02-16T02:13:50.000Z,"Cek Kesehatan Personil Polri dan Petugas TPS Pemilu 2024, Kapolres Pinrang Bagikan Vitamin",,neutral,13
"Kami takut bersuara
#Pemilu2024",bro.nilam,0,0,0,2024-02-16T01:38:32.000Z,Kami takut bersuara,,negative,3
Sabar. sabar. sabar. KPU lagi ngitung2 suara. #KPU #RealCount #Pilpres2024 #Pemilu2024,Asik Berpolitik,0,0,0,2024-02-16T01:13:00.000Z,Sabar. sabar. sabar. KPU lagi hitung suara.,,negative,7
"Congratulates Prabowo, Ucapan Pemimpin Negara Sahabat
#digoid #digonews #Pemilu2024",Digo ID,0,0,0,2024-02-16T01:31:12.000Z,"Congratulates Prabowo, Ucapan Pemimpin Negara Sahabat",,neutral,6
"Pemilu damai di Papua 

#Pemilu2024
#PemiluDamai2024",AnnikaRimando,0,0,0,2024-02-16T01:29:28.000Z,Pemilu damai di Papua,,neutral,4
Bawaslu Jombang Klaim Masih Belum Temukan Pelanggaran Pemilu 2024 hTetap://dlvr.it/T2pn2Z,VivaCoid,1,0,1,2024-02-16T01:33:17.000Z,Bawaslu Jombang Klaim Masih Belum Temukan Pelanggaran Pemilu 2024,,neutral,9
"#Pemilu2024 akan terulang lagi seperti 2019? Partai yang pernah terlibat dalam #Pemilu2019 sudah pasti tau, maka gasak yang tidak baik.",#NegeriBoneka,0,0,0,2024-02-16T02:02:16.000Z,"akan terulang lagi seperti 2019? Partai yang pernah terlibat dalam   sudah pasti tau, maka gasak yang tidak baik.",,negative,18
"Soal Temuan 19 Masalah dalam Pemilu 2024, Ini Penjelasan Bawaslu!",KOMPAS TV,2,1,1,2024-02-16T01:14:04.000Z,"Soal Temuan 19 Masalah dalam Pemilu 2024, Ini Penjelasan Bawaslu!",,neutral,10
"Situs kawal hTetap://pemilu.co ini siapa yang buat ? Domain dan contact center nya +1 kode negara amerika.  ?
#Pemilu2024",Wawan Kurniawan,0,0,0,2024-02-16T01:54:26.000Z,Situs kawal  ini siapa yang buat ? Domain dan contact center nya +1 kode negara amerika.  ?,,neutral,17
#pemilu2024 apakah kecurangan atau kesalah entry seharusnya otomatis kan yaa ada apa ini ?,aa suga,0,0,0,2024-02-16T01:55:49.000Z,apakah kecurangan atau kesalah entry seharusnya otomatis kan yaa ada apa ini ?,,negative,13
"Tolong di Subscribe sampai 1000 dan tolong di tonton.

hTetaps://youtube.com/channel/UCD617pCnhkH-dmushCyohxw

Ganjar #Pemilu2024 Soeharto RealCount Bangun Pagii Selamat02",Arief Setiawan Fathoni,0,0,0,2024-02-16T02:21:20.000Z,Tolong di Subscribe sampai 1000 dan tolong di tonton.    Ganjar   Soeharto Real Count Bangun Pagii Selamat02,RealCount,neutral,15
"Muncul Usulan Pemungutan Suara Ulang, Begini Solusi Bawaslu dalam Hadapi Pelanggaran Pemilu 2024",disway.id,0,0,0,2024-02-16T02:30:00.000Z,"Muncul Usulan Pemungutan Suara Ulang, Begini Solusi Bawaslu dalam Hadapi Pelanggaran Pemilu 2024",,neutral,13
Pemilu 2024: Indonesia Pilih Presiden Baru Pengganti Jokowi,Muhammad Rifdianto,0,0,0,2024-02-16T02:25:22.000Z,Pemilu 2024: Indonesia Pilih Presiden Baru Pengganti Jokowi,,neutral,8
Real Count Sementara Pemilu 2024: Sinta Rosma Yenti dan Andi Sofyan Hasdam Teratas Duduki Kursi DPD Kaltim,Jubir AMIN Samarinda,0,0,0,2024-02-16T02:20:23.000Z,Real Count Sementara Pemilu 2024: Sinta Rosma Yenti dan Andi Sofyan Hasdam Teratas Duduki Kursi DPD Kaltim,,neutral,17
"Pemilu 2024, Bawaslu Temukan Masalah di Ratusan Ribu TPS hTetaps://kalselpos.com/2024/02/16/pemilu-2024-bawaslu-temukan-masalah-di-ratusan-ribu-tps/",kalselpos,0,0,0,2024-02-16T02:02:35.000Z,"Pemilu 2024, Bawaslu Temukan Masalah di Ratusan Ribu TPS",,neutral,9
"Nasihat untuk  pemimpin dari Umar bin Khattab 

#Pemilu2024",ela | bookish,0,0,0,2024-02-16T01:33:32.000Z,Nasihat untuk  pemimpin dari Umar bin Khattab,,neutral,7
"TNI Polri Kawal pendistribusian logistik pemilu 2024 dari TPS ke kantor Kecamatan Kamis, (15/2/2024).

#PolriPresisi #KasihPresisi #Polisiindonesia #CintaKebhinekaan #AyoJagaPersatuandanKesatuanBangsa #PiluDamai2024",Polres Minahasa Utara,0,0,0,2024-02-16T01:38:23.000Z,"TNI Polri Kawal pendistribusian logistik pemilu 2024 dari TPS ke kantor Kecamatan Kamis, (15/2/2024).",,neutral,14
"Ketua KPPS Banyuwangi Meninggal Dunia saat Hitung Suara di TPS
#kpps #ketua #meninggal #banyuwangi #bawaslu #kpu #pipres2024 #pemilu2024 #beritajatim #kompastv #kompastvnetwork #kompastvjatim

hTetaps://youtube.com/watch?v=iTQvJm0rtbw",KOMPASTV JATIM,1,0,0,2024-02-16T02:23:34.000Z,Ketua KPPS Banyuwangi Meninggal Dunia saat Hitung Suara di TPS,,neutral,10
Penjelasan Bawaslu Soal Temuan 19 Masalah dalam Pemilu 2024,Maudy Asmara,4,37,73,2024-02-16T01:14:19.000Z,Penjelasan Bawaslu Soal Temuan 19 Masalah dalam Pemilu 2024,,neutral,9
"Pantau Terus, Ini Cara Cek Real Count Pemilu 2024",FORTUNE Indonesia,0,0,0,2024-02-16T01:49:33.000Z,"Pantau Terus, Ini Cara Cek Real Count Pemilu 2024",,neutral,9
Pemilu 2024 taik kucing semua,pratisto rahardjo,0,0,0,2024-02-16T01:56:48.000Z,Pemilu 2024 taik kucing semua,,negative,5
Pemilu 2024 Luar Biasa Mampu Buat Para Elit Politik Saling Tukar Pandang Ha ha.,Arya Pratama,0,0,0,2024-02-16T02:02:55.000Z,Pemilu 2024 Luar Biasa Mampu Buat Para Elit Politik Saling Tukar Pandang Ha ha.,,positive,14
"Logistik Pemilu 2024 Diserahkan ke PPK Kintamani dengan Pengawalan Babinsa dan Bhabinkamtibmas,

hTetaps://kodim1626.tni-ad.mil.id/logistik-pemilu-2024-diserahkan-ke-ppk-kintamani-dengan-pengawalan-babinsa-dan-bhabinkamtibmas/

#tniprima #profesional #responsif #integratif #modern #adaptif #TNIADMengabdidanMembangunbersamaRakyat #bersamarakyattnikuat #prajaraksakapedulirakyat",KODIM 1626/BANGLI,0,0,0,2024-02-16T01:55:43.000Z,"Logistik Pemilu 2024 Diserahkan ke PPK Kintamani dengan Pengawalan Babinsa dan Bhabinkamtibmas,",,neutral,12
Pasca Pemilu 2024 Waspada Hoax,Pedjuang Papua,1,0,0,2024-02-16T02:05:32.000Z,Pasca Pemilu 2024 Waspada Hoax,,neutral,5
Warga Aceh Barat Gelar Sujud Syukur Pemilu 2024 Berlangsung Aman hTetaps://nasional.tempo.co/read/1834107/warga-aceh-barat-gelar-sujud-syukur-pemilu-2024-berlangsung-aman?utm_source=Twitter&utm_medium=dlvr.it #TempoNasional,tempo.co,0,0,1,2024-02-16T02:23:32.000Z,Warga Aceh Barat Gelar Sujud Syukur Pemilu 2024 Berlangsung Aman,,neutral,10
"@kompascom
 ini bukti kecurangan. Batalkan hasil PEMILU 2024 karena banyak kecurangan disana sini",Bolang Anak Petualang,0,0,0,2024-02-16T01:16:14.000Z,ini bukti kecurangan. Batalkan hasil PEMILU 2024 karena banyak kecurangan disana sini,,negative,12
"Semangat terus pendukung Ganjar! Kita pasti bisa bangkit dan jangan menyerah meski kalah 
@shitymo0n
 RIP Demokrasi Bawaslu #Pemilu2024 KPPS PDIP #DemokrasiSukses
",Sava Apri,0,0,0,2024-02-16T02:28:13.000Z,Semangat terus pendukung Ganjar! Kita pasti bisa bangkit dan jangan menyerah meski kalah     RIP Demokrasi Bawaslu   KPPS PDIP,,positive,18
Benar benar Mengerikan pemilu 2024Sangat BRUTAL.,"Mr, R",0,0,0,2024-02-16T02:20:35.000Z,Benar benar Mengerikan pemilu 2024Sangat BRUTAL.,,negative,6
Pemilu 2024 adalah momen untuk menunjukkan bahwa kita bisa menghormati hak setiap warga negara.,Daniya Rahna,0,0,0,2024-02-16T02:15:47.000Z,Pemilu 2024 adalah momen untuk menunjukkan bahwa kita bisa menghormati hak setiap warga negara.,,neutral,14
"Alhamdulillah ada harapan, mudah2an hasilnya sesuai. Aamiin.

#Pemilu2024 #Prabowo",Ramdan Suryakusumah,0,0,0,2024-02-16T01:48:48.000Z,"Alhamdulillah ada harapan, mudah2an hasilnya sesuai. Aamiin.",,positive,7
"Pekerjaan Mu Mungkin Sangat Di Idam-Idamkan Bagi Sebagian Orang, Jadi Nikmati Dan Syukuri

#motivasi #tambangemas #karbonktif #karbonaktifblackdiamond #pengolahanemas #RealCountKPU #Pemilu2024 #quickcount #ganjar #ripdemokrasi #soeharto #nessie #paman #Kalah #GanjarMahfud",Karbon Black Diamond,0,0,2,2024-02-16T01:51:23.000Z,"Pekerjaan Mu Mungkin Sangat Di Idam-Idamkan Bagi Sebagian Orang, Jadi Nikmati Dan Syukuri",,positive,13
"#Pemilu2024
Cacat mulai dari persiapan, pelaksanaan dan perhitungan.",lOLA,0,0,0,2024-02-16T01:38:11.000Z,"Cacat mulai dari persiapan, pelaksanaan dan perhitungan.",,neutral,7
"Semua berjiwa besar, negarawan, berjuang demi Indonesia, NKRI.

Jadi adem liatnya kalo begini

#Pemilu2024 #PemiluDamai2024 
#nkrihargamati #persatuandankesatuan",Rama Wijaya,0,0,1,2024-02-16T02:27:01.000Z,"Semua berjiwa besar, negarawan, berjuang demi Indonesia, NKRI.  Jadi adem liatnya kalo begini",,positive,13
Gagal Terpilih di Pemilu 2024? Jangan Sedih! 2 Rumah Sakit di Bandung Ini Siapkan Terapi Depresi untuk Caleg,mapaybandungcom,1,3,0,2024-02-16T01:52:31.000Z,Gagal Terpilih di Pemilu 2024? Jangan Sedih! 2 Rumah Sakit di Bandung Ini Siapkan Terapi Depresi untuk Caleg,,negative,18
Apa kata mereka?? Tentang pengamanan Pemilu 2024 di Kelurahan Poris Plawad Utara Kec Cipondoh Kota Tangerang,Polsek Cipondoh,0,0,1,2024-02-16T01:35:13.000Z,Apa kata mereka?? Tentang pengamanan Pemilu 2024 di Kelurahan Poris Plawad Utara Kec Cipondoh Kota Tangerang,,neutral,16
"Polda Jateng Imbau Masyarakat Waspadai HOAX Pasca Pungut Suara Pemilu 2024.

hTetaps://instagram.com/p/C3Y_9e6RrU0/?igsh=MXc2NzhjemVxd2Z3cw==",Polsek Banyumanik,0,0,0,2024-02-16T01:56:39.000Z,Polda Jateng Imbau Masyarakat Waspadai HOAX Pasca Pungut Suara Pemilu 2024.,,neutral,11
kawal pemilu #Pemilu2024,JUAL NETFLIX & AKUN PREMIUM,0,0,0,2024-02-16T01:44:48.000Z,kawal pemilu,,positive,2
"Best! Untuk mendukung kelancaran Pemilu 2024, PLN lakukan pengamankan pasokan listrik
#PLNuntukIndonesia

Cerai Moona Mbappe Ganjar Real Count Saksi",hey_king,0,0,1,2024-02-16T02:15:53.000Z,"Best! Untuk mendukung kelancaran Pemilu 2024, PLN lakukan pengamanan pasokan listrik    Cerai Moona Mbappe Ganjar Real Count Saksi",,neutral,18
"Koordinator KISP, Moch Edward Trias Pehlevi menjadi narasumber dalam Dialog Kawal Suara Pemilih di iNews Tv. (15/2/2024)

#BerkaryaKawalDemokrasi
#MudaPeduliDemokrasi
#BersamaJagaDemokrasi
#Pemilu2024",KISP,0,0,1,2024-02-16T01:18:05.000Z,"Koordinator KISP, Moch Edward Trias Pehlevi menjadi narasumber dalam Dialog Kawal Suara Pemilih di iNews Tv. (15/2/2024)",,neutral,17
"Semangat terus, teman-teman! Kita semua tahu Ganjar adalah orang baik yang dekat dengan rakyatnya 
@shineysal
 RIP Demokrasi Bawaslu #Pemilu2024 KPPS PDIP #DemokrasiSukses
",David Gustian,0,0,0,2024-02-16T02:29:19.000Z,"Semangat terus, teman-teman! Kita semua tahu Ganjar adalah orang baik yang dekat dengan rakyatnya     RIP Demokrasi Bawaslu   KPPS PDIP",,positive,19
"2014 kalah, 2019 kalah, 2024 jug kalah, siapakah dia? #Pemilu2024 #AMIN2Putaran",Imam Yunisar,0,0,0,2024-02-16T02:18:59.000Z,"2014 kalah, 2019 kalah, 2024 jug kalah, siapakah dia?",,neutral,9
"Rekapitulasi Suara Pemilu 2024: Proses, Jadwal, dan Tantangan",jf.id,0,0,0,2024-02-16T02:24:37.000Z,"Rekapitulasi Suara Pemilu 2024: Proses, Jadwal, dan Tantangan",,neutral,8
"TNI-Polri Wujudkan Pemilu 2024 Aman Dan Damai

#PolresKukar #poldakaltim #divisihumaspolri #PolisiPenolongPresisi #InovasiProblemSolving",Humas Polsek Sangasanga,0,0,1,2024-02-16T02:08:48.000Z,TNI-Polri Wujudkan Pemilu 2024 Aman Dan Damai,,neutral,7
dari pemilu 2024 kita tau siapa kerabat dan siapa pengkhianat,si aliii!!!,0,0,0,2024-02-16T01:41:10.000Z,dari pemilu 2024 kita tau siapa kerabat dan siapa pengkhianat,,negative,10
Jadikan Pemilu 2024 sebagai ajang untuk merajut kebersamaan dan keadilan.,Sofyan Aznawi,0,0,0,2024-02-16T01:15:51.000Z,Jadikan Pemilu 2024 sebagai ajang untuk merajut kebersamaan dan keadilan.,,neutral,10
"Pesan abah 
@aniesbaswedan
   ""Perjuangan belum selesai, kawal suara dengan semangat tinggi""
#Pemilu2024
",Marlina ▪︎ mawar,6,80,219,2024-02-16T01:32:33.000Z,"Pesan abah       ""Perjuangan belum selesai, kawal suara dengan semangat tinggi""",,positive,10
"Cek link di bio
#bolagg #ahlicuanbolagg 

Siapa sih yang berani ngintip bu Megawati nyoblos #Pemilu2024 #janggar #prabroro #PrabowoGibran2024 #AminkanIndonesia
Pendukung 01",Na-nami Fugi™,0,0,0,2024-02-16T02:28:26.000Z,Cek link di bio       Siapa sih yang berani ngintip bu Megawati nyoblos           Pendukung 01,,neutral,14
Testimoni dari Bapak Dr.H.Hasan hTetap://Matsum.M.Ag. sebagai Ketua MUI Kota Medan dalam Pelaksanaan Pemilu 2024,Polrestabes Medan,0,0,1,2024-02-16T01:45:57.000Z,Testimoni dari Bapak Dr.H.Hasan  sebagai Ketua MUI Kota Medan dalam Pelaksanaan Pemilu 2024,,neutral,13
"Surat Suara Rusak Pemilu 2024 dimusnahkan Oleh KPU Jombang Sehari Jelang Pemungutan Suara 
hTetaps://inilahmojokerto.com/2024/02/13/sehari-jelang-pemungutan-suara-kpu-jombang-musnahkan-9-949-surat-suara-rusak-pemilu-2024/
#inilahmojokerto #jombang #KPUjombang #pemungutansuara #suratsuararusak #pemilu2024 #TPS #KPPS #PPK #PPS",Inilah Mojokerto,0,0,0,2024-02-16T02:07:21.000Z,Surat Suara Rusak Pemilu 2024 dimusnahkan Oleh KPU Jombang Sehari Jelang Pemungutan Suara,,neutral,13
"Pihak Penyelenggara Pemilu tahun 2024 di Provinsi Bengkulu memperkirakan jumlah partisipasi pemilih pada Pemilu 2024 bisa mencapai 90 persen.
hTetaps://rri.co.id/pemilu/559484/partisipasi-pemilih-di-bengkulu-diyakini-capai-90-persen",RRI Programa 3,0,0,1,2024-02-16T02:05:48.000Z,Pihak Penyelenggara Pemilu tahun 2024 di Provinsi Bengkulu memperkirakan jumlah partisipasi pemilih pada Pemilu 2024 bisa mencapai 90 persen.,,neutral,19
"Sukseskan pemilu 2024

#Pemilu2024
#PemiluDamai2024",AnnikaRimando,0,0,0,2024-02-16T01:28:17.000Z,Sukseskan pemilu 2024,,positive,3
"Full Senyum.

Masih suasana #Pemilu2024",Aan Sryalam,0,0,0,2024-02-16T01:39:13.000Z,Full Senyum.  Masih suasana,,positive,4
Khutbah Jumat Edisi 16 Februari 2024: Menerima Hasil Pemilu 2024 dengan Rida hTetaps://lifestyle.solopos.com/khutbah-jumat-edisi-16-februari-2024-menerima-hasil-pemilu-2024-dengan-rida-1864500?utm_source=dlvr.it&utm_medium=twitter,Solopos,0,0,0,2024-02-16T02:07:06.000Z,Khutbah Jumat Edisi 16 Februari 2024: Menerima Hasil Pemilu 2024 dengan Rida,,neutral,12
"Kalau Caleg mainnya kejauhan biasanya di TPS nya nggak dapat suara signifikan.
Di tempat jauh suaranya signifikan.

Ada nggak?

#Pemilu2024",Misbah Al Jawiyu,0,0,2,2024-02-16T02:02:09.000Z,Kalau Caleg mainnya kejauhan biasanya di TPS nya nggak dapat suara signifikan. Di tempat jauh suaranya signifikan.  Ada nggak?,,negative,19
Sangat mengerikan kecurangan yang terjadi di pemilu 2024 ini.!!!,Akoysempoi,0,0,0,2024-02-16T02:28:11.000Z,Sangat mengerikan kecurangan yang terjadi di pemilu 2024 ini.!!!,,negative,9
"2 Hari Setelah Pemilu 2024, Harga Emas Naik Rp3 Ribu",IDN Times,0,0,0,2024-02-16T02:29:33.000Z,"2 Hari Setelah Pemilu 2024, Harga Emas Naik Rp3 Ribu",,neutral,10
"Prabowo Menang, Malaysia Heran Sentimen Agama Tidak Laku di Indonesia hTetaps://youtu.be/k3zq62Sy-nU?si=XHKk7iG4-NbfUHt2 lewat 
@YouTube
 #Pemilu2024",Syuaib Ahkam,0,0,0,2024-02-16T01:27:40.000Z,"Prabowo Menang, Malaysia Heran Sentimen Agama Tidak Laku di Indonesia  lewat",,negative,11
"Man of the match pemilu 2024.
Maju tanpa partai.
Tanpa kampanye jor*an.
Foto beda sendiri di kertas suara.

#Komeng #uhuy",Rudy Cakra,0,0,0,2024-02-16T01:35:22.000Z,Man of the match pemilu 2024. Maju tanpa partai. Tanpa kampanye. Foto beda sendiri di kertas suara.,,negative,18
"KPU Kota Mojokerto Distribusikan Logistik ke 3 Kecamatan Sehari Jelang Pencoblosan 
hTetaps://inilahmojokerto.com/2024/02/13/sehari-jelang-pencoblosan-pemilu-2024-kpu-kota-mojokerto-distribusikan-logistik-ke-3-kecamatan/
#distribusilogistikpemilu2024 #pemilu2024 #KPUkotamojokerto #Pjwalikotamojokerto",Inilah Mojokerto,0,0,1,2024-02-16T01:42:45.000Z,KPU Kota Mojokerto Distribusikan Logistik ke 3 Kecamatan Sehari Jelang Pencoblosan,,neutral,11
"Pemilu 2024 rung sui le rampung andang dijak meneh. Mboten kapok, bulan November is calling ",ANGPRBS,0,0,1,2024-02-16T01:14:56.000Z,"Pemilu 2024 rung sui le rampung andang dijak meneh. Mboten kapok, bulan November is calling",,negative,15
Testimoni dari Bapak Sebagai Ketua Rumah Sahabat Da'i Provinsi Sumut dalam Pelaksanaan Pemilu 2024,Polrestabes Medan,0,0,0,2024-02-16T02:08:56.000Z,Testimoni dari Bapak Sebagai Ketua Rumah Sahabat Da'i Provinsi Sumut dalam Pelaksanaan Pemilu 2024,,neutral,14
"Ahmad Dhani feeling-nya kuat, ada puan godain Gibran jadi wakilnya Prabowo, padahal ini masih awal tahun 
#Pemilu2024",sam woles,0,0,0,2024-02-16T02:21:10.000Z,"Ahmad Dhani feeling-nya kuat, ada puan godain Gibran jadi wakilnya Prabowo, padahal ini masih awal tahun",,neutral,16
Dinilai Tidak Berambisi! Komeng Dinobatkan Netizen Sebagai Man Of The Match Pemilu 2024,Jambi Independent Online,0,0,0,2024-02-16T01:39:11.000Z,Dinilai Tidak Berambisi! Komeng Dinobatkan Netizen Sebagai Man Of The Match Pemilu 2024,,neutral,13
"Dirty speech' 
Pasti ada hikmahnya 
#OjoSombong
#Pemilu2024
#pemilu",ᵣₒᵣₒ ₘₑₙdₕₒₑₜ,1,1,1,2024-02-16T01:40:00.000Z,Dirty speech'  Pasti ada hikmahnya,,positive,5
Ini kah ending untuk pemilu 2024? mendapatkan makan siang gratis + gebukan dari partai untuk pindah ke pemenang hehehe,M,0,0,0,2024-02-16T01:19:17.000Z,Ini kah ending untuk pemilu 2024? mendapatkan makan siang gratis + gebukan dari partai untuk pindah ke pemenang hehehe,,negative,19
KPU Sebut Tidak Berniat Manipulasi Hasil Pemilu 2024,nusantara terkini,0,0,0,2024-02-16T02:22:27.000Z,KPU Sebut Tidak Berniat Manipulasi Hasil Pemilu 2024,,neutral,8
"16% masi bisa nego2 dikitlah
Salam #Buy3Get1

#Pemilu2024 Ganjar Real Count",The Kill of The Kumal,0,0,0,2024-02-16T02:14:22.000Z,16% masi bisa nego2 dikitlah Salam      Ganjar Real Count,,neutral,9
"sandal wanita / sendal / slip on flat
 hTetaps://shope.ee/4Kv99OLxNI

 kualitas bagus, nyaman dipake
 harga affordable
 tersedia banyak ukuran

#racunshopee #racunoutfit #Shopee #shopeeaffiliate #indonesia #raffiahmad #nagitaslavina #zonauang #Pemilu2024 #PrabowoGibran",NCT | Enhypen,0,0,0,2024-02-16T01:59:06.000Z,"sandal wanita / sendal / slip on flat     kualitas bagus, nyaman dipake  harga affordable  tersedia banyak ukuran",,positive,17
Bawaslu Pastikan Data Sirekap Tidak Jadi Penentu Hasil Pemilu 2024,Bisnis.com,0,0,0,2024-02-16T01:36:04.000Z,Bawaslu Pastikan Data Sirekap Tidak Jadi Penentu Hasil Pemilu 2024,,neutral,10
"Bersama Ganjar Mahfud kita semua menjadi lebih optimis 
Real Count PDIP KPPS #Pemilu2024 Quick Count Kalah Sirekap RIP Demokrasi",Lisda nafilwah,0,0,0,2024-02-15T21:04:37.000Z,Bersama Ganjar Mahfud kita semua menjadi lebih optimis  ,,neutral,17
"Aseek, perasaan semalam AMIN tercatat sekitar 13 juta suara deh, kok berkurang 100.000? 

#Pemilu2024",Hanif Abdurrahman,1,1,2,2024-02-15T20:46:52.000Z,"Aseek, perasaan semalam AMIN tercatat sekitar 13 juta suara deh, kok berkurang 100.000?",,negative,13
